mass_isotope,intensity_std_error,ms_id,experiment_id,met_id,labelled_atom_ids,unlabelled_atoms,measurement_replicate,time,intensity
1,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,0.1,0.22816544402184824
1,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,0.1,0.20202221291402694
1,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,0.1,0.23265956255970227
1,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,0.1,0.22932107253507816
1,0.003,Histidine440,inst2,HIS,"[1, 2, 3, 4, 5, 6]",C14H42O2N3Si3,1,0.1,0.24737491174103945
2,0.003,Alanine232,inst2,ALA,"[2, 3]",C8H26ONSi2,1,0.1,0.1423624750073602
2,0.003,Alanine260,inst2,ALA,"[1, 2, 3]",C8H26O2NSi2,1,0.1,0.09409314031052804
2,0.003,Glycine246,inst2,GL,"[1, 2]",C8H24O2NSi2,1,0.1,0.13333403525736726
2,0.003,Valine260,inst2,VAL,"[2, 3, 4, 5]",C8H30ONSi2,1,0.1,0.07011044396043518
2,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,0.1,0.07266986614218829
2,0.003,Leucine274,inst2,LEU,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,0.1,0.07131753364729555
2,0.003,Isoleucine274,inst2,ILE,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,0.1,0.07131753296830874
2,0.003,Methionine320,inst2,MET,"[2, 3, 4, 5]",C6H24NSiS,1,0.1,0.07111837164691502
2,0.003,Serine362,inst2,SER,"[2, 3]",C14H40O2NSi3,1,0.1,0.22155532502299097
2,0.003,Serine390,inst2,SER,"[1, 2, 3]",C14H40O3NSi3,1,0.1,0.13654377739533777
2,0.003,Threonine376,inst2,THR,"[2, 3, 4]",C14H42O2NSi3,1,0.1,0.10323496783245036
2,0.003,Threonine404,inst2,THR,"[1, 2, 3, 4]",C14H42O3NSi3,1,0.1,0.10567528918369813
2,0.003,Phenylalanine302,inst2,PHE,"[1, 2]",C12H32O2NSi2,1,0.1,0.07391392703125299
2,0.003,Phenylalanine308,inst2,PHE,"[2, 3, 4, 5, 6, 7, 8, 9]",C8H30ONSi2,1,0.1,0.07510565808432478
2,0.003,Phenylalanine336,inst2,PHE,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",C8H30O2NSi2,1,0.1,0.07779597942257811
2,0.003,Asparticacid302,inst2,ASP,"[1, 2]",C12H32O2NSi2,1,0.1,0.07391392700659298
2,0.003,Asparticacid390,inst2,ASP,"[2, 3, 4]",C14H40O3NSi3,1,0.1,0.10434308189310235
2,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,0.1,0.1067612365352445
2,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,0.1,0.07656004683025369
2,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,0.1,0.10811318330274941
2,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,0.1,0.12399971237858501
2,0.003,Histidine440,inst2,HIS,"[1, 2, 3, 4, 5, 6]",C14H42O2N3Si3,1,0.1,0.13247517416280752
3,0.003,Alanine260,inst2,ALA,"[1, 2, 3]",C8H26O2NSi2,1,0.1,0.08421338914335
3,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,0.1,0.012035137263408211
3,0.003,Leucine274,inst2,LEU,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,0.1,0.011678486410693117
3,0.003,Isoleucine274,inst2,ILE,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,0.1,0.011678486172734821
3,0.003,Methionine320,inst2,MET,"[2, 3, 4, 5]",C6H24NSiS,1,0.1,0.009511787976420768
3,0.003,Threonine404,inst2,THR,"[1, 2, 3, 4]",C14H42O3NSi3,1,0.1,0.025053351252487116
3,0.003,Phenylalanine308,inst2,PHE,"[2, 3, 4, 5, 6, 7, 8, 9]",C8H30ONSi2,1,0.1,0.01361379782684378
3,0.003,Phenylalanine336,inst2,PHE,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",C8H30O2NSi2,1,0.1,0.014696159124795412
3,0.003,Asparticacid390,inst2,ASP,"[2, 3, 4]",C14H40O3NSi3,1,0.1,0.024160950507062486
3,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,0.1,0.025473868166820415
3,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,0.1,0.014079454956984833
3,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,0.1,0.02637857064512584
3,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,0.1,0.0376943425055444
3,0.003,Histidine440,inst2,HIS,"[1, 2, 3, 4, 5, 6]",C14H42O2N3Si3,1,0.1,0.056632689456091276
4,0.003,Valine260,inst2,VAL,"[2, 3, 4, 5]",C8H30ONSi2,1,0.1,0.0018217624700633517
4,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,0.1,0.002066455870491886
4,0.003,Leucine274,inst2,LEU,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,0.1,0.0019242987386386577
4,0.003,Phenylalanine308,inst2,PHE,"[2, 3, 4, 5, 6, 7, 8, 9]",C8H30ONSi2,1,0.1,0.0022547695692761343
4,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,0.1,0.006074984410044329
4,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,0.1,0.002418590527529353
4,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,0.1,0.006291065621454324
4,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,0.1,0.01694208420385556
5,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,0.1,0.000221794603635339
5,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,0.1,0.004192235437956795
0,0.003,Alanine232,inst2,ALA,"[2, 3]",C8H26ONSi2,1,1.0,0.37018038520364577
0,0.003,Alanine260,inst2,ALA,"[1, 2, 3]",C8H26O2NSi2,1,1.0,0.3259914202714118
0,0.003,Glycine218,inst2,GL,[2],C8H24ONSi2,1,1.0,0.4586906897643321
0,0.003,Glycine246,inst2,GL,"[1, 2]",C8H24O2NSi2,1,1.0,0.3635042317782774
0,0.003,Valine260,inst2,VAL,"[2, 3, 4, 5]",C8H30ONSi2,1,1.0,0.7384083465529199
0,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,1.0,0.7286541001074457
0,0.003,Leucine274,inst2,LEU,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.730193822451119
0,0.003,Isoleucine274,inst2,ILE,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.7301938520275724
0,0.003,Methionine320,inst2,MET,"[2, 3, 4, 5]",C6H24NSiS,1,1.0,0.7803287528537017
0,0.003,Serine362,inst2,SER,"[2, 3]",C14H40O2NSi3,1,1.0,0.3395807686744529
0,0.003,Serine390,inst2,SER,"[1, 2, 3]",C14H40O3NSi3,1,1.0,0.27896923360243614
0,0.003,Threonine376,inst2,THR,"[2, 3, 4]",C14H42O2NSi3,1,1.0,0.6421578518709382
0,0.003,Threonine404,inst2,THR,"[1, 2, 3, 4]",C14H42O3NSi3,1,1.0,0.6336750617122838
0,0.003,Phenylalanine302,inst2,PHE,"[1, 2]",C12H32O2NSi2,1,1.0,0.7205480960332968
0,0.003,Phenylalanine308,inst2,PHE,"[2, 3, 4, 5, 6, 7, 8, 9]",C8H30ONSi2,1,1.0,0.7069764222781639
0,0.003,Phenylalanine336,inst2,PHE,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",C8H30O2NSi2,1,1.0,0.6976373860747523
0,0.003,Asparticacid302,inst2,ASP,"[1, 2]",C12H32O2NSi2,1,1.0,0.720548096863754
0,0.003,Asparticacid390,inst2,ASP,"[2, 3, 4]",C14H40O3NSi3,1,1.0,0.640803745043274
0,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,1.0,0.6323388423931792
0,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,1.0,0.7046056643913757
0,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,1.0,0.6253043286666147
0,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,1.0,0.1075376566137205
0,0.003,Histidine440,inst2,HIS,"[1, 2, 3, 4, 5, 6]",C14H42O2N3Si3,1,1.0,0.09240217084491617
1,0.003,Alanine232,inst2,ALA,"[2, 3]",C8H26ONSi2,1,1.0,0.27391380930024156
1,0.003,Alanine260,inst2,ALA,"[1, 2, 3]",C8H26O2NSi2,1,1.0,0.21862187849508322
1,0.003,Glycine218,inst2,GL,[2],C8H24ONSi2,1,1.0,0.403626454061479
1,0.003,Glycine246,inst2,GL,"[1, 2]",C8H24O2NSi2,1,1.0,0.26610866275608375
1,0.003,Valine260,inst2,VAL,"[2, 3, 4, 5]",C8H30ONSi2,1,1.0,0.17844565922986907
1,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,1.0,0.18433328306365324
1,0.003,Leucine274,inst2,LEU,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.18467249787313583
1,0.003,Isoleucine274,inst2,ILE,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.18467251281183444
1,0.003,Methionine320,inst2,MET,"[2, 3, 4, 5]",C6H24NSiS,1,1.0,0.1369489762174303
1,0.003,Serine362,inst2,SER,"[2, 3]",C14H40O2NSi3,1,1.0,0.1850964976261817
1,0.003,Serine390,inst2,SER,"[1, 2, 3]",C14H40O3NSi3,1,1.0,0.1954789681252871
1,0.003,Threonine376,inst2,THR,"[2, 3, 4]",C14H42O2NSi3,1,1.0,0.22439804889004825
1,0.003,Threonine404,inst2,THR,"[1, 2, 3, 4]",C14H42O3NSi3,1,1.0,0.22860394504828432
1,0.003,Phenylalanine302,inst2,PHE,"[1, 2]",C12H32O2NSi2,1,1.0,0.19038615582117616
1,0.003,Phenylalanine308,inst2,PHE,"[2, 3, 4, 5, 6, 7, 8, 9]",C8H30ONSi2,1,1.0,0.201770816008816
1,0.003,Phenylalanine336,inst2,PHE,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",C8H30O2NSi2,1,1.0,0.20699935678851153
1,0.003,Asparticacid302,inst2,ASP,"[1, 2]",C12H32O2NSi2,1,1.0,0.19038615358213717
1,0.003,Asparticacid390,inst2,ASP,"[2, 3, 4]",C14H40O3NSi3,1,1.0,0.22396899889333552
1,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,1.0,0.2281654431487155
1,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,1.0,0.20202220926414655
1,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,1.0,0.2326595648982362
1,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,1.0,0.20355826009012476
1,0.003,Histidine440,inst2,HIS,"[1, 2, 3, 4, 5, 6]",C14H42O2N3Si3,1,1.0,0.17977758179439612
2,0.003,Alanine232,inst2,ALA,"[2, 3]",C8H26ONSi2,1,1.0,0.27192749505805497
2,0.003,Alanine260,inst2,ALA,"[1, 2, 3]",C8H26O2NSi2,1,1.0,0.183204089233865
2,0.003,Glycine246,inst2,GL,"[1, 2]",C8H24O2NSi2,1,1.0,0.28239546234126633
2,0.003,Valine260,inst2,VAL,"[2, 3, 4, 5]",C8H30ONSi2,1,1.0,0.07011042390197814
2,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,1.0,0.07266985204772262
2,0.003,Leucine274,inst2,LEU,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.0713175302661179
2,0.003,Isoleucine274,inst2,ILE,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.07131751505926152
2,0.003,Methionine320,inst2,MET,"[2, 3, 4, 5]",C6H24NSiS,1,1.0,0.07111856953992227
2,0.003,Serine362,inst2,SER,"[2, 3]",C14H40O2NSi3,1,1.0,0.3218835608834538
2,0.003,Serine390,inst2,SER,"[1, 2, 3]",C14H40O3NSi3,1,1.0,0.17281361000732395
2,0.003,Threonine376,inst2,THR,"[2, 3, 4]",C14H42O2NSi3,1,1.0,0.1032349532948936
2,0.003,Threonine404,inst2,THR,"[1, 2, 3, 4]",C14H42O3NSi3,1,1.0,0.10567527891693879
2,0.003,Phenylalanine302,inst2,PHE,"[1, 2]",C12H32O2NSi2,1,1.0,0.07391390921859134
2,0.003,Phenylalanine308,inst2,PHE,"[2, 3, 4, 5, 6, 7, 8, 9]",C8H30ONSi2,1,1.0,0.07510564661664498
2,0.003,Phenylalanine336,inst2,PHE,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",C8H30O2NSi2,1,1.0,0.07779597186503719
2,0.003,Asparticacid302,inst2,ASP,"[1, 2]",C12H32O2NSi2,1,1.0,0.07391391031770532
2,0.003,Asparticacid390,inst2,ASP,"[2, 3, 4]",C14H40O3NSi3,1,1.0,0.10434306746083029
2,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,1.0,0.10676122636986261
2,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,1.0,0.07656002862318283
2,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,1.0,0.10811317005038355
2,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,1.0,0.2514832850053464
2,0.003,Histidine440,inst2,HIS,"[1, 2, 3, 4, 5, 6]",C14H42O2N3Si3,1,1.0,0.19290257908822317
3,0.003,Alanine260,inst2,ALA,"[1, 2, 3]",C8H26O2NSi2,1,1.0,0.20727429162208588
3,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,1.0,0.012035120777279017
3,0.003,Leucine274,inst2,LEU,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.011678484568400987
3,0.003,Isoleucine274,inst2,ILE,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.0116784690069383
3,0.003,Methionine320,inst2,MET,"[2, 3, 4, 5]",C6H24NSiS,1,1.0,0.009511949757873343
3,0.003,Threonine404,inst2,THR,"[1, 2, 3, 4]",C14H42O3NSi3,1,1.0,0.02505333666783804
3,0.003,Phenylalanine308,inst2,PHE,"[2, 3, 4, 5, 6, 7, 8, 9]",C8H30ONSi2,1,1.0,0.013613783497179514
3,0.003,Phenylalanine336,inst2,PHE,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",C8H30O2NSi2,1,1.0,0.014696144579520686
3,0.003,Asparticacid390,inst2,ASP,"[2, 3, 4]",C14H40O3NSi3,1,1.0,0.02416093907902526
3,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,1.0,0.025473853610400377
3,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,1.0,0.014079441546371349
3,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,1.0,0.026378554870382806
3,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,1.0,0.205399357600699
3,0.003,Histidine440,inst2,HIS,"[1, 2, 3, 4, 5, 6]",C14H42O2N3Si3,1,1.0,0.17837127518079393
4,0.003,Valine260,inst2,VAL,"[2, 3, 4, 5]",C8H30ONSi2,1,1.0,0.0018217546992564022
4,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,1.0,0.0020664458799036175
4,0.003,Leucine274,inst2,LEU,"[2, 3, 4, 5, 6]",C8H32ONSi2,1,1.0,0.0019242984514226762
4,0.003,Phenylalanine308,inst2,PHE,"[2, 3, 4, 5, 6, 7, 8, 9]",C8H30ONSi2,1,1.0,0.002254756626754528
4,0.003,Asparticacid418,inst2,ASP,"[1, 2, 3, 4]",C14H40O4NSi3,1,1.0,0.0060749754821658435
4,0.003,Glutamicacid330,inst2,GLU,"[2, 3, 4, 5]",C12H36O2NSi2,1,1.0,0.0024185833640199784
4,0.003,Glutamicacid432,inst2,GLU,"[1, 2, 3, 4, 5]",C14H42O4NSi3,1,1.0,0.0062910552099297405
4,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,1.0,0.1370458820098563
5,0.003,Valine288,inst2,VAL,"[1, 2, 3, 4, 5]",C8H30O2NSi2,1,1.0,0.00022179148648615165
5,0.003,Histidine338,inst2,HIS,"[2, 3, 4, 5, 6]",C12H36N3Si2,1,1.0,0.0705706513587322
